starttime	seconds	ctime	dtime	ttime	wait
Fri Mar 03 16:31:43 2023	1677857503	0	415	415	408
Fri Mar 03 16:31:45 2023	1677857505	0	415	415	413
Fri Mar 03 16:31:45 2023	1677857505	0	418	418	415
Fri Mar 03 16:31:46 2023	1677857506	0	418	418	417
Fri Mar 03 16:31:42 2023	1677857502	0	419	419	419
Fri Mar 03 16:31:45 2023	1677857505	0	420	420	420
Fri Mar 03 16:31:48 2023	1677857508	0	422	422	421
Fri Mar 03 16:31:45 2023	1677857505	0	422	422	422
Fri Mar 03 16:31:46 2023	1677857506	0	422	422	422
Fri Mar 03 16:31:41 2023	1677857501	3	421	424	420
Fri Mar 03 16:31:45 2023	1677857505	0	426	426	416
Fri Mar 03 16:31:47 2023	1677857507	0	426	427	426
Fri Mar 03 16:31:46 2023	1677857506	0	427	427	427
Fri Mar 03 16:31:46 2023	1677857506	0	428	428	427
Fri Mar 03 16:31:46 2023	1677857506	0	429	429	427
Fri Mar 03 16:31:42 2023	1677857502	0	429	430	429
Fri Mar 03 16:31:42 2023	1677857502	0	430	431	430
Fri Mar 03 16:31:43 2023	1677857503	0	432	432	431
Fri Mar 03 16:31:42 2023	1677857502	0	433	433	433
Fri Mar 03 16:31:44 2023	1677857504	0	436	436	415
Fri Mar 03 16:31:41 2023	1677857501	4	433	437	433
Fri Mar 03 16:31:48 2023	1677857508	0	437	437	437
Fri Mar 03 16:31:43 2023	1677857503	0	438	438	437
Fri Mar 03 16:31:42 2023	1677857502	0	438	438	429
Fri Mar 03 16:31:44 2023	1677857504	0	438	438	437
Fri Mar 03 16:31:42 2023	1677857502	0	439	439	438
Fri Mar 03 16:31:44 2023	1677857504	0	440	440	438
Fri Mar 03 16:31:47 2023	1677857507	0	440	440	439
Fri Mar 03 16:31:47 2023	1677857507	0	441	441	440
Fri Mar 03 16:31:47 2023	1677857507	0	441	441	441
Fri Mar 03 16:31:42 2023	1677857502	0	441	442	441
Fri Mar 03 16:31:47 2023	1677857507	0	443	443	442
Fri Mar 03 16:31:42 2023	1677857502	0	443	444	442
Fri Mar 03 16:31:46 2023	1677857506	0	444	444	443
Fri Mar 03 16:31:42 2023	1677857502	0	444	444	444
Fri Mar 03 16:31:47 2023	1677857507	0	444	444	444
Fri Mar 03 16:31:42 2023	1677857502	0	444	444	331
Fri Mar 03 16:31:48 2023	1677857508	0	444	445	444
Fri Mar 03 16:31:41 2023	1677857501	4	444	448	444
Fri Mar 03 16:31:46 2023	1677857506	0	448	448	447
Fri Mar 03 16:31:48 2023	1677857508	0	448	448	448
Fri Mar 03 16:31:46 2023	1677857506	0	448	448	448
Fri Mar 03 16:31:42 2023	1677857502	0	450	450	388
Fri Mar 03 16:31:46 2023	1677857506	0	450	450	450
Fri Mar 03 16:31:44 2023	1677857504	0	451	451	450
Fri Mar 03 16:31:42 2023	1677857502	0	452	452	452
Fri Mar 03 16:31:42 2023	1677857502	0	452	453	451
Fri Mar 03 16:31:44 2023	1677857504	0	453	453	453
Fri Mar 03 16:31:44 2023	1677857504	0	454	454	452
Fri Mar 03 16:31:48 2023	1677857508	0	455	455	435
Fri Mar 03 16:31:42 2023	1677857502	1	454	455	449
Fri Mar 03 16:31:43 2023	1677857503	0	455	455	455
Fri Mar 03 16:31:47 2023	1677857507	0	455	456	455
Fri Mar 03 16:31:42 2023	1677857502	0	456	456	455
Fri Mar 03 16:31:45 2023	1677857505	0	457	457	456
Fri Mar 03 16:31:42 2023	1677857502	0	457	457	456
Fri Mar 03 16:31:48 2023	1677857508	0	459	459	458
Fri Mar 03 16:31:46 2023	1677857506	0	459	459	457
Fri Mar 03 16:31:42 2023	1677857502	0	460	460	459
Fri Mar 03 16:31:43 2023	1677857503	0	460	460	460
Fri Mar 03 16:31:46 2023	1677857506	0	461	461	460
Fri Mar 03 16:31:48 2023	1677857508	0	461	461	460
Fri Mar 03 16:31:43 2023	1677857503	0	461	462	461
Fri Mar 03 16:31:48 2023	1677857508	0	462	462	461
Fri Mar 03 16:31:42 2023	1677857502	0	462	462	452
Fri Mar 03 16:31:43 2023	1677857503	0	462	462	462
Fri Mar 03 16:31:46 2023	1677857506	0	463	463	462
Fri Mar 03 16:31:42 2023	1677857502	0	464	464	414
Fri Mar 03 16:31:42 2023	1677857502	0	464	464	464
Fri Mar 03 16:31:43 2023	1677857503	0	465	465	464
Fri Mar 03 16:31:46 2023	1677857506	0	465	465	465
Fri Mar 03 16:31:42 2023	1677857502	0	466	466	465
Fri Mar 03 16:31:43 2023	1677857503	0	467	467	466
Fri Mar 03 16:31:48 2023	1677857508	0	467	467	466
Fri Mar 03 16:31:43 2023	1677857503	0	468	468	467
Fri Mar 03 16:31:44 2023	1677857504	0	469	469	468
Fri Mar 03 16:31:48 2023	1677857508	0	470	470	469
Fri Mar 03 16:31:47 2023	1677857507	0	471	471	470
Fri Mar 03 16:31:42 2023	1677857502	0	472	472	472
Fri Mar 03 16:31:43 2023	1677857503	0	472	472	472
Fri Mar 03 16:31:46 2023	1677857506	0	473	473	473
Fri Mar 03 16:31:42 2023	1677857502	0	475	475	474
Fri Mar 03 16:31:47 2023	1677857507	0	475	475	474
Fri Mar 03 16:31:46 2023	1677857506	0	475	475	474
Fri Mar 03 16:31:48 2023	1677857508	0	475	475	474
Fri Mar 03 16:31:44 2023	1677857504	0	475	475	475
Fri Mar 03 16:31:42 2023	1677857502	1	475	475	474
Fri Mar 03 16:31:46 2023	1677857506	0	476	476	471
Fri Mar 03 16:31:47 2023	1677857507	0	477	477	470
Fri Mar 03 16:31:47 2023	1677857507	0	477	477	477
Fri Mar 03 16:31:48 2023	1677857508	0	478	478	457
Fri Mar 03 16:31:47 2023	1677857507	0	479	479	478
Fri Mar 03 16:31:42 2023	1677857502	0	479	479	479
Fri Mar 03 16:31:46 2023	1677857506	0	480	480	479
Fri Mar 03 16:31:42 2023	1677857502	0	480	480	479
Fri Mar 03 16:31:45 2023	1677857505	0	480	480	480
Fri Mar 03 16:31:44 2023	1677857504	0	480	480	452
Fri Mar 03 16:31:42 2023	1677857502	0	480	480	371
Fri Mar 03 16:31:44 2023	1677857504	0	481	481	481
Fri Mar 03 16:31:42 2023	1677857502	0	482	483	482
Fri Mar 03 16:31:48 2023	1677857508	0	483	483	455
Fri Mar 03 16:31:42 2023	1677857502	0	485	485	483
Fri Mar 03 16:31:48 2023	1677857508	0	485	485	485
Fri Mar 03 16:31:47 2023	1677857507	0	486	486	485
Fri Mar 03 16:31:43 2023	1677857503	0	486	486	485
Fri Mar 03 16:31:42 2023	1677857502	0	486	486	443
Fri Mar 03 16:31:42 2023	1677857502	0	487	487	487
Fri Mar 03 16:31:43 2023	1677857503	0	489	490	489
Fri Mar 03 16:31:43 2023	1677857503	0	490	490	489
Fri Mar 03 16:31:47 2023	1677857507	0	491	491	490
Fri Mar 03 16:31:46 2023	1677857506	0	491	491	490
Fri Mar 03 16:31:46 2023	1677857506	0	491	491	491
Fri Mar 03 16:31:43 2023	1677857503	0	492	492	492
Fri Mar 03 16:31:46 2023	1677857506	0	493	493	492
Fri Mar 03 16:31:48 2023	1677857508	0	495	495	495
Fri Mar 03 16:31:46 2023	1677857506	0	495	495	495
Fri Mar 03 16:31:43 2023	1677857503	0	496	496	495
Fri Mar 03 16:31:46 2023	1677857506	0	496	496	492
Fri Mar 03 16:31:43 2023	1677857503	0	496	496	495
Fri Mar 03 16:31:43 2023	1677857503	0	496	496	496
Fri Mar 03 16:31:42 2023	1677857502	0	500	500	499
Fri Mar 03 16:31:43 2023	1677857503	0	500	500	499
Fri Mar 03 16:31:47 2023	1677857507	0	500	500	500
Fri Mar 03 16:31:42 2023	1677857502	0	502	502	467
Fri Mar 03 16:31:44 2023	1677857504	0	503	503	503
Fri Mar 03 16:31:47 2023	1677857507	0	503	503	502
Fri Mar 03 16:31:43 2023	1677857503	0	503	503	503
Fri Mar 03 16:31:42 2023	1677857502	0	504	504	503
Fri Mar 03 16:31:43 2023	1677857503	0	504	504	503
Fri Mar 03 16:31:42 2023	1677857502	0	505	505	348
Fri Mar 03 16:31:48 2023	1677857508	0	505	505	504
Fri Mar 03 16:31:46 2023	1677857506	0	506	506	485
Fri Mar 03 16:31:41 2023	1677857501	5	502	507	502
Fri Mar 03 16:31:46 2023	1677857506	0	508	508	466
Fri Mar 03 16:31:48 2023	1677857508	0	508	508	507
Fri Mar 03 16:31:45 2023	1677857505	0	508	508	95
Fri Mar 03 16:31:48 2023	1677857508	0	510	510	509
Fri Mar 03 16:31:46 2023	1677857506	0	510	510	509
Fri Mar 03 16:31:42 2023	1677857502	0	510	510	510
Fri Mar 03 16:31:42 2023	1677857502	0	511	511	511
Fri Mar 03 16:31:45 2023	1677857505	0	512	512	511
Fri Mar 03 16:31:48 2023	1677857508	0	513	513	512
Fri Mar 03 16:31:42 2023	1677857502	0	513	513	513
Fri Mar 03 16:31:43 2023	1677857503	0	513	514	513
Fri Mar 03 16:31:43 2023	1677857503	0	514	514	512
Fri Mar 03 16:31:43 2023	1677857503	0	515	515	515
Fri Mar 03 16:31:43 2023	1677857503	0	516	516	515
Fri Mar 03 16:31:43 2023	1677857503	0	516	516	516
Fri Mar 03 16:31:44 2023	1677857504	0	517	517	516
Fri Mar 03 16:31:42 2023	1677857502	0	518	518	516
Fri Mar 03 16:31:48 2023	1677857508	0	518	518	517
Fri Mar 03 16:31:44 2023	1677857504	0	519	519	518
Fri Mar 03 16:31:43 2023	1677857503	0	519	519	518
Fri Mar 03 16:31:48 2023	1677857508	0	519	519	519
Fri Mar 03 16:31:47 2023	1677857507	0	519	519	519
Fri Mar 03 16:31:42 2023	1677857502	0	520	520	519
Fri Mar 03 16:31:45 2023	1677857505	0	521	521	182
Fri Mar 03 16:31:44 2023	1677857504	0	521	521	520
Fri Mar 03 16:31:48 2023	1677857508	0	521	521	520
Fri Mar 03 16:31:46 2023	1677857506	0	523	523	522
Fri Mar 03 16:31:43 2023	1677857503	0	523	523	523
Fri Mar 03 16:31:44 2023	1677857504	0	523	523	523
Fri Mar 03 16:31:48 2023	1677857508	0	524	525	524
Fri Mar 03 16:31:47 2023	1677857507	0	525	525	524
Fri Mar 03 16:31:45 2023	1677857505	0	526	526	524
Fri Mar 03 16:31:42 2023	1677857502	0	527	527	526
Fri Mar 03 16:31:48 2023	1677857508	0	527	527	525
Fri Mar 03 16:31:47 2023	1677857507	0	527	527	527
Fri Mar 03 16:31:44 2023	1677857504	0	529	529	528
Fri Mar 03 16:31:42 2023	1677857502	0	529	530	529
Fri Mar 03 16:31:46 2023	1677857506	0	530	530	521
Fri Mar 03 16:31:43 2023	1677857503	0	531	531	530
Fri Mar 03 16:31:46 2023	1677857506	0	532	532	531
Fri Mar 03 16:31:43 2023	1677857503	0	532	532	532
Fri Mar 03 16:31:44 2023	1677857504	0	532	532	532
Fri Mar 03 16:31:47 2023	1677857507	0	533	533	531
Fri Mar 03 16:31:44 2023	1677857504	0	533	533	532
Fri Mar 03 16:31:43 2023	1677857503	0	533	533	532
Fri Mar 03 16:31:45 2023	1677857505	1	534	535	534
Fri Mar 03 16:31:45 2023	1677857505	0	535	536	108
Fri Mar 03 16:31:43 2023	1677857503	0	536	536	536
Fri Mar 03 16:31:43 2023	1677857503	0	536	536	536
Fri Mar 03 16:31:43 2023	1677857503	0	537	537	537
Fri Mar 03 16:31:45 2023	1677857505	0	537	537	537
Fri Mar 03 16:31:43 2023	1677857503	0	538	538	537
Fri Mar 03 16:31:44 2023	1677857504	0	538	539	537
Fri Mar 03 16:31:44 2023	1677857504	0	539	539	539
Fri Mar 03 16:31:44 2023	1677857504	0	540	540	531
Fri Mar 03 16:31:43 2023	1677857503	0	540	540	536
Fri Mar 03 16:31:44 2023	1677857504	0	540	540	540
Fri Mar 03 16:31:46 2023	1677857506	0	541	541	539
Fri Mar 03 16:31:48 2023	1677857508	0	541	541	541
Fri Mar 03 16:31:42 2023	1677857502	0	541	541	541
Fri Mar 03 16:31:47 2023	1677857507	0	541	542	541
Fri Mar 03 16:31:47 2023	1677857507	0	542	542	542
Fri Mar 03 16:31:47 2023	1677857507	0	543	543	543
Fri Mar 03 16:31:47 2023	1677857507	0	544	544	83
Fri Mar 03 16:31:45 2023	1677857505	0	544	544	117
Fri Mar 03 16:31:44 2023	1677857504	0	544	544	543
Fri Mar 03 16:31:44 2023	1677857504	0	544	544	544
Fri Mar 03 16:31:48 2023	1677857508	0	545	545	544
Fri Mar 03 16:31:46 2023	1677857506	0	545	545	545
Fri Mar 03 16:31:43 2023	1677857503	0	546	546	531
Fri Mar 03 16:31:45 2023	1677857505	0	547	547	547
Fri Mar 03 16:31:45 2023	1677857505	0	547	548	545
Fri Mar 03 16:31:48 2023	1677857508	1	547	548	546
Fri Mar 03 16:31:46 2023	1677857506	0	548	548	538
Fri Mar 03 16:31:45 2023	1677857505	0	549	549	548
Fri Mar 03 16:31:41 2023	1677857501	2	547	549	547
Fri Mar 03 16:31:41 2023	1677857501	4	546	549	545
Fri Mar 03 16:31:48 2023	1677857508	0	550	550	549
Fri Mar 03 16:31:45 2023	1677857505	0	550	550	549
Fri Mar 03 16:31:47 2023	1677857507	0	550	550	549
Fri Mar 03 16:31:44 2023	1677857504	0	550	550	550
Fri Mar 03 16:31:47 2023	1677857507	0	550	550	532
Fri Mar 03 16:31:43 2023	1677857503	0	551	551	550
Fri Mar 03 16:31:43 2023	1677857503	0	552	552	478
Fri Mar 03 16:31:45 2023	1677857505	0	552	552	552
Fri Mar 03 16:31:42 2023	1677857502	1	552	553	552
Fri Mar 03 16:31:43 2023	1677857503	0	554	554	553
Fri Mar 03 16:31:42 2023	1677857502	0	554	554	553
Fri Mar 03 16:31:46 2023	1677857506	0	555	555	554
Fri Mar 03 16:31:42 2023	1677857502	0	556	556	555
Fri Mar 03 16:31:47 2023	1677857507	0	556	556	556
Fri Mar 03 16:31:48 2023	1677857508	0	556	556	556
Fri Mar 03 16:31:42 2023	1677857502	0	557	557	556
Fri Mar 03 16:31:47 2023	1677857507	0	557	557	557
Fri Mar 03 16:31:42 2023	1677857502	0	558	558	557
Fri Mar 03 16:31:47 2023	1677857507	0	558	558	90
Fri Mar 03 16:31:43 2023	1677857503	0	559	559	558
Fri Mar 03 16:31:47 2023	1677857507	0	559	560	559
Fri Mar 03 16:31:44 2023	1677857504	0	560	560	559
Fri Mar 03 16:31:43 2023	1677857503	0	562	563	561
Fri Mar 03 16:31:43 2023	1677857503	0	563	563	550
Fri Mar 03 16:31:45 2023	1677857505	0	564	564	563
Fri Mar 03 16:31:41 2023	1677857501	2	562	564	259
Fri Mar 03 16:31:44 2023	1677857504	0	564	564	564
Fri Mar 03 16:31:42 2023	1677857502	0	566	566	566
Fri Mar 03 16:31:43 2023	1677857503	0	567	567	566
Fri Mar 03 16:31:43 2023	1677857503	0	567	567	544
Fri Mar 03 16:31:44 2023	1677857504	0	567	567	566
Fri Mar 03 16:31:43 2023	1677857503	0	567	568	567
Fri Mar 03 16:31:41 2023	1677857501	3	564	568	273
Fri Mar 03 16:31:42 2023	1677857502	0	568	568	567
Fri Mar 03 16:31:46 2023	1677857506	0	568	568	568
Fri Mar 03 16:31:44 2023	1677857504	0	568	568	519
Fri Mar 03 16:31:41 2023	1677857501	4	564	568	261
Fri Mar 03 16:31:46 2023	1677857506	0	568	568	567
Fri Mar 03 16:31:45 2023	1677857505	1	568	569	568
Fri Mar 03 16:31:45 2023	1677857505	0	569	569	568
Fri Mar 03 16:31:48 2023	1677857508	0	568	569	568
Fri Mar 03 16:31:48 2023	1677857508	0	569	569	569
Fri Mar 03 16:31:47 2023	1677857507	0	569	570	569
Fri Mar 03 16:31:47 2023	1677857507	0	570	570	79
Fri Mar 03 16:31:41 2023	1677857501	5	565	570	270
Fri Mar 03 16:31:41 2023	1677857501	5	565	570	266
Fri Mar 03 16:31:41 2023	1677857501	5	566	570	268
Fri Mar 03 16:31:43 2023	1677857503	0	571	571	571
Fri Mar 03 16:31:48 2023	1677857508	0	573	573	573
Fri Mar 03 16:31:43 2023	1677857503	0	573	573	573
Fri Mar 03 16:31:43 2023	1677857503	0	573	573	573
Fri Mar 03 16:31:43 2023	1677857503	0	574	574	572
Fri Mar 03 16:31:44 2023	1677857504	0	574	574	73
Fri Mar 03 16:31:47 2023	1677857507	0	574	574	573
Fri Mar 03 16:31:45 2023	1677857505	0	574	574	574
Fri Mar 03 16:31:46 2023	1677857506	0	575	575	574
Fri Mar 03 16:31:45 2023	1677857505	0	575	575	575
Fri Mar 03 16:31:48 2023	1677857508	0	575	575	575
Fri Mar 03 16:31:44 2023	1677857504	0	575	576	575
Fri Mar 03 16:31:48 2023	1677857508	0	576	576	575
Fri Mar 03 16:31:45 2023	1677857505	0	576	576	576
Fri Mar 03 16:31:46 2023	1677857506	0	577	577	576
Fri Mar 03 16:31:43 2023	1677857503	0	577	577	558
Fri Mar 03 16:31:42 2023	1677857502	0	579	579	578
Fri Mar 03 16:31:47 2023	1677857507	0	579	579	552
Fri Mar 03 16:31:46 2023	1677857506	0	580	580	575
Fri Mar 03 16:31:42 2023	1677857502	0	581	581	580
Fri Mar 03 16:31:47 2023	1677857507	0	581	581	580
Fri Mar 03 16:31:48 2023	1677857508	0	581	581	580
Fri Mar 03 16:31:44 2023	1677857504	0	581	581	558
Fri Mar 03 16:31:48 2023	1677857508	0	581	581	581
Fri Mar 03 16:31:43 2023	1677857503	0	583	583	582
Fri Mar 03 16:31:46 2023	1677857506	0	583	583	582
Fri Mar 03 16:31:44 2023	1677857504	0	585	585	584
Fri Mar 03 16:31:46 2023	1677857506	0	586	586	571
Fri Mar 03 16:31:48 2023	1677857508	0	586	586	585
Fri Mar 03 16:31:43 2023	1677857503	0	587	587	587
Fri Mar 03 16:31:43 2023	1677857503	0	588	588	176
Fri Mar 03 16:31:47 2023	1677857507	0	588	588	588
Fri Mar 03 16:31:47 2023	1677857507	0	589	589	588
Fri Mar 03 16:31:44 2023	1677857504	0	589	589	588
Fri Mar 03 16:31:46 2023	1677857506	0	589	589	584
Fri Mar 03 16:31:48 2023	1677857508	0	590	590	589
Fri Mar 03 16:31:46 2023	1677857506	0	590	590	590
Fri Mar 03 16:31:45 2023	1677857505	0	591	591	576
Fri Mar 03 16:31:46 2023	1677857506	0	592	592	591
Fri Mar 03 16:31:41 2023	1677857501	0	593	593	592
Fri Mar 03 16:31:44 2023	1677857504	0	593	593	593
Fri Mar 03 16:31:44 2023	1677857504	0	594	594	592
Fri Mar 03 16:31:46 2023	1677857506	0	595	595	594
Fri Mar 03 16:31:46 2023	1677857506	0	596	596	71
Fri Mar 03 16:31:48 2023	1677857508	0	596	596	113
Fri Mar 03 16:31:43 2023	1677857503	0	596	596	596
Fri Mar 03 16:31:47 2023	1677857507	0	596	596	595
Fri Mar 03 16:31:44 2023	1677857504	0	596	596	596
Fri Mar 03 16:31:42 2023	1677857502	0	597	597	597
Fri Mar 03 16:31:46 2023	1677857506	0	599	599	598
Fri Mar 03 16:31:44 2023	1677857504	0	599	599	590
Fri Mar 03 16:31:48 2023	1677857508	0	599	599	599
Fri Mar 03 16:31:47 2023	1677857507	0	599	599	599
Fri Mar 03 16:31:47 2023	1677857507	0	599	600	599
Fri Mar 03 16:31:48 2023	1677857508	0	600	600	599
Fri Mar 03 16:31:44 2023	1677857504	0	600	600	593
Fri Mar 03 16:31:43 2023	1677857503	0	600	600	181
Fri Mar 03 16:31:45 2023	1677857505	0	600	600	600
Fri Mar 03 16:31:41 2023	1677857501	0	600	600	600
Fri Mar 03 16:31:44 2023	1677857504	0	601	601	600
Fri Mar 03 16:31:42 2023	1677857502	0	601	601	601
Fri Mar 03 16:31:44 2023	1677857504	0	601	601	600
Fri Mar 03 16:31:48 2023	1677857508	0	601	601	601
Fri Mar 03 16:31:46 2023	1677857506	0	602	602	601
Fri Mar 03 16:31:42 2023	1677857502	0	602	602	601
Fri Mar 03 16:31:46 2023	1677857506	0	602	602	597
Fri Mar 03 16:31:42 2023	1677857502	0	604	604	597
Fri Mar 03 16:31:44 2023	1677857504	0	604	605	604
Fri Mar 03 16:31:42 2023	1677857502	0	605	605	552
Fri Mar 03 16:31:43 2023	1677857503	3	602	605	601
Fri Mar 03 16:31:46 2023	1677857506	0	605	605	605
Fri Mar 03 16:31:42 2023	1677857502	0	605	605	605
Fri Mar 03 16:31:46 2023	1677857506	0	606	606	605
Fri Mar 03 16:31:41 2023	1677857501	0	605	606	603
Fri Mar 03 16:31:48 2023	1677857508	0	606	606	118
Fri Mar 03 16:31:42 2023	1677857502	0	607	607	606
Fri Mar 03 16:31:41 2023	1677857501	0	608	608	507
Fri Mar 03 16:31:48 2023	1677857508	0	608	608	603
Fri Mar 03 16:31:41 2023	1677857501	3	605	608	605
Fri Mar 03 16:31:48 2023	1677857508	0	609	609	608
Fri Mar 03 16:31:43 2023	1677857503	0	609	609	608
Fri Mar 03 16:31:42 2023	1677857502	0	610	610	609
Fri Mar 03 16:31:44 2023	1677857504	0	610	610	581
Fri Mar 03 16:31:43 2023	1677857503	0	610	611	183
Fri Mar 03 16:31:48 2023	1677857508	0	612	612	611
Fri Mar 03 16:31:47 2023	1677857507	0	612	612	576
Fri Mar 03 16:31:44 2023	1677857504	0	612	612	612
Fri Mar 03 16:31:44 2023	1677857504	0	613	613	612
Fri Mar 03 16:31:48 2023	1677857508	0	613	613	613
Fri Mar 03 16:31:48 2023	1677857508	0	613	613	613
Fri Mar 03 16:31:42 2023	1677857502	0	614	614	596
Fri Mar 03 16:31:44 2023	1677857504	0	615	615	614
Fri Mar 03 16:31:47 2023	1677857507	0	615	615	615
Fri Mar 03 16:31:48 2023	1677857508	0	615	615	615
Fri Mar 03 16:31:46 2023	1677857506	0	615	615	615
Fri Mar 03 16:31:44 2023	1677857504	0	616	616	615
Fri Mar 03 16:31:42 2023	1677857502	0	616	616	616
Fri Mar 03 16:31:42 2023	1677857502	0	617	617	616
Fri Mar 03 16:31:45 2023	1677857505	0	618	618	617
Fri Mar 03 16:31:44 2023	1677857504	0	618	618	617
Fri Mar 03 16:31:48 2023	1677857508	0	619	619	618
Fri Mar 03 16:31:44 2023	1677857504	0	619	619	619
Fri Mar 03 16:31:44 2023	1677857504	0	620	620	619
Fri Mar 03 16:31:46 2023	1677857506	0	621	621	620
Fri Mar 03 16:31:48 2023	1677857508	0	621	621	620
Fri Mar 03 16:31:45 2023	1677857505	0	621	621	621
Fri Mar 03 16:31:44 2023	1677857504	0	622	622	621
Fri Mar 03 16:31:41 2023	1677857501	0	622	622	622
Fri Mar 03 16:31:48 2023	1677857508	0	623	623	622
Fri Mar 03 16:31:44 2023	1677857504	0	623	624	618
Fri Mar 03 16:31:45 2023	1677857505	0	624	624	190
Fri Mar 03 16:31:45 2023	1677857505	0	624	624	202
Fri Mar 03 16:31:44 2023	1677857504	0	624	624	590
Fri Mar 03 16:31:47 2023	1677857507	0	626	626	625
Fri Mar 03 16:31:46 2023	1677857506	0	626	626	625
Fri Mar 03 16:31:42 2023	1677857502	0	626	626	625
Fri Mar 03 16:31:41 2023	1677857501	0	626	626	626
Fri Mar 03 16:31:48 2023	1677857508	0	627	627	626
Fri Mar 03 16:31:41 2023	1677857501	3	624	627	624
Fri Mar 03 16:31:48 2023	1677857508	0	628	628	626
Fri Mar 03 16:31:43 2023	1677857503	0	629	629	628
Fri Mar 03 16:31:41 2023	1677857501	0	629	630	629
Fri Mar 03 16:31:42 2023	1677857502	0	630	630	513
Fri Mar 03 16:31:44 2023	1677857504	0	631	631	631
Fri Mar 03 16:31:43 2023	1677857503	0	632	632	629
Fri Mar 03 16:31:44 2023	1677857504	0	632	632	632
Fri Mar 03 16:31:43 2023	1677857503	0	632	632	631
Fri Mar 03 16:31:48 2023	1677857508	0	633	633	632
Fri Mar 03 16:31:44 2023	1677857504	0	633	633	633
Fri Mar 03 16:31:48 2023	1677857508	0	635	635	634
Fri Mar 03 16:31:42 2023	1677857502	0	635	635	634
Fri Mar 03 16:31:42 2023	1677857502	0	636	636	635
Fri Mar 03 16:31:46 2023	1677857506	0	636	636	636
Fri Mar 03 16:31:45 2023	1677857505	0	637	637	636
Fri Mar 03 16:31:44 2023	1677857504	0	637	637	636
Fri Mar 03 16:31:42 2023	1677857502	0	637	637	637
Fri Mar 03 16:31:43 2023	1677857503	0	638	638	637
Fri Mar 03 16:31:43 2023	1677857503	0	638	638	638
Fri Mar 03 16:31:43 2023	1677857503	0	638	638	638
Fri Mar 03 16:31:44 2023	1677857504	0	639	639	639
Fri Mar 03 16:31:46 2023	1677857506	0	640	640	638
Fri Mar 03 16:31:47 2023	1677857507	0	640	640	639
Fri Mar 03 16:31:41 2023	1677857501	0	640	640	640
Fri Mar 03 16:31:47 2023	1677857507	0	640	640	640
Fri Mar 03 16:31:46 2023	1677857506	0	641	641	640
Fri Mar 03 16:31:43 2023	1677857503	0	641	641	641
Fri Mar 03 16:31:41 2023	1677857501	0	641	641	520
Fri Mar 03 16:31:48 2023	1677857508	0	641	641	641
Fri Mar 03 16:31:47 2023	1677857507	0	642	642	626
Fri Mar 03 16:31:43 2023	1677857503	0	642	642	641
Fri Mar 03 16:31:43 2023	1677857503	0	642	642	641
Fri Mar 03 16:31:48 2023	1677857508	0	642	642	642
Fri Mar 03 16:31:48 2023	1677857508	0	644	644	643
Fri Mar 03 16:31:46 2023	1677857506	0	644	644	643
Fri Mar 03 16:31:44 2023	1677857504	0	645	645	645
Fri Mar 03 16:31:46 2023	1677857506	0	645	645	632
Fri Mar 03 16:31:47 2023	1677857507	0	646	646	645
Fri Mar 03 16:31:42 2023	1677857502	0	646	646	394
Fri Mar 03 16:31:48 2023	1677857508	0	647	647	646
Fri Mar 03 16:31:44 2023	1677857504	0	647	647	98
Fri Mar 03 16:31:48 2023	1677857508	0	647	647	646
Fri Mar 03 16:31:48 2023	1677857508	0	648	648	647
Fri Mar 03 16:31:42 2023	1677857502	0	648	648	647
Fri Mar 03 16:31:44 2023	1677857504	0	648	648	647
Fri Mar 03 16:31:42 2023	1677857502	0	650	650	649
Fri Mar 03 16:31:41 2023	1677857501	0	650	650	649
Fri Mar 03 16:31:48 2023	1677857508	0	650	650	649
Fri Mar 03 16:31:47 2023	1677857507	0	650	650	650
Fri Mar 03 16:31:45 2023	1677857505	0	651	651	649
Fri Mar 03 16:31:42 2023	1677857502	0	654	654	653
Fri Mar 03 16:31:42 2023	1677857502	0	655	655	477
Fri Mar 03 16:31:47 2023	1677857507	0	656	656	655
Fri Mar 03 16:31:46 2023	1677857506	0	656	656	655
Fri Mar 03 16:31:48 2023	1677857508	0	656	656	654
Fri Mar 03 16:31:46 2023	1677857506	0	656	656	656
Fri Mar 03 16:31:48 2023	1677857508	0	656	656	653
Fri Mar 03 16:31:44 2023	1677857504	0	657	657	650
Fri Mar 03 16:31:44 2023	1677857504	0	657	657	656
Fri Mar 03 16:31:47 2023	1677857507	0	658	658	658
Fri Mar 03 16:31:46 2023	1677857506	0	659	659	633
Fri Mar 03 16:31:48 2023	1677857508	0	660	660	659
Fri Mar 03 16:31:46 2023	1677857506	0	662	662	660
Fri Mar 03 16:31:48 2023	1677857508	0	663	663	662
Fri Mar 03 16:31:43 2023	1677857503	0	664	664	664
Fri Mar 03 16:31:44 2023	1677857504	0	664	664	658
Fri Mar 03 16:31:44 2023	1677857504	0	666	666	663
Fri Mar 03 16:31:41 2023	1677857501	0	669	669	668
Fri Mar 03 16:31:44 2023	1677857504	0	670	670	669
Fri Mar 03 16:31:42 2023	1677857502	0	671	671	670
Fri Mar 03 16:31:45 2023	1677857505	0	671	671	659
Fri Mar 03 16:31:47 2023	1677857507	0	672	672	672
Fri Mar 03 16:31:45 2023	1677857505	1	672	673	666
Fri Mar 03 16:31:45 2023	1677857505	0	673	673	672
