starttime	seconds	ctime	dtime	ttime	wait
Fri Mar 03 16:29:48 2023	1677857388	0	285	285	249
Fri Mar 03 16:29:54 2023	1677857394	0	286	286	45
Fri Mar 03 16:29:48 2023	1677857388	0	286	286	285
Fri Mar 03 16:29:48 2023	1677857388	0	286	286	286
Fri Mar 03 16:29:55 2023	1677857395	0	286	287	286
Fri Mar 03 16:29:49 2023	1677857389	0	287	287	286
Fri Mar 03 16:29:50 2023	1677857390	0	287	287	281
Fri Mar 03 16:29:49 2023	1677857389	5	284	289	150
Fri Mar 03 16:29:55 2023	1677857395	0	289	289	288
Fri Mar 03 16:29:53 2023	1677857393	0	290	290	289
Fri Mar 03 16:29:55 2023	1677857395	0	290	291	290
Fri Mar 03 16:29:50 2023	1677857390	0	291	291	290
Fri Mar 03 16:29:55 2023	1677857395	0	292	292	291
Fri Mar 03 16:29:49 2023	1677857389	5	287	292	231
Fri Mar 03 16:29:48 2023	1677857388	0	292	292	291
Fri Mar 03 16:29:52 2023	1677857392	0	293	293	292
Fri Mar 03 16:29:52 2023	1677857392	0	293	293	293
Fri Mar 03 16:29:51 2023	1677857391	0	295	295	292
Fri Mar 03 16:29:50 2023	1677857390	0	297	297	296
Fri Mar 03 16:29:55 2023	1677857395	0	298	298	297
Fri Mar 03 16:29:47 2023	1677857387	2	296	298	296
Fri Mar 03 16:29:47 2023	1677857387	4	294	298	294
Fri Mar 03 16:29:53 2023	1677857393	0	298	298	298
Fri Mar 03 16:29:50 2023	1677857390	0	298	298	283
Fri Mar 03 16:29:50 2023	1677857390	0	298	298	294
Fri Mar 03 16:29:55 2023	1677857395	0	299	299	298
Fri Mar 03 16:29:55 2023	1677857395	0	299	299	298
Fri Mar 03 16:29:53 2023	1677857393	0	300	300	300
Fri Mar 03 16:29:52 2023	1677857392	0	300	300	300
Fri Mar 03 16:29:52 2023	1677857392	0	301	301	300
Fri Mar 03 16:29:55 2023	1677857395	0	302	302	301
Fri Mar 03 16:29:53 2023	1677857393	0	303	303	302
Fri Mar 03 16:29:52 2023	1677857392	0	304	304	303
Fri Mar 03 16:29:55 2023	1677857395	0	305	305	304
Fri Mar 03 16:29:50 2023	1677857390	0	305	305	304
Fri Mar 03 16:29:47 2023	1677857387	3	303	306	302
Fri Mar 03 16:29:49 2023	1677857389	0	306	306	196
Fri Mar 03 16:29:50 2023	1677857390	0	308	309	306
Fri Mar 03 16:29:48 2023	1677857388	0	309	309	114
Fri Mar 03 16:29:55 2023	1677857395	0	309	309	309
Fri Mar 03 16:29:50 2023	1677857390	0	309	309	309
Fri Mar 03 16:29:53 2023	1677857393	0	310	310	310
Fri Mar 03 16:29:52 2023	1677857392	0	310	310	310
Fri Mar 03 16:29:47 2023	1677857387	3	308	311	305
Fri Mar 03 16:29:55 2023	1677857395	0	311	311	310
Fri Mar 03 16:29:54 2023	1677857394	0	314	314	313
Fri Mar 03 16:29:51 2023	1677857391	0	315	315	314
Fri Mar 03 16:29:53 2023	1677857393	0	316	316	316
Fri Mar 03 16:29:50 2023	1677857390	0	316	317	316
Fri Mar 03 16:29:55 2023	1677857395	0	317	317	317
Fri Mar 03 16:29:52 2023	1677857392	0	317	317	317
Fri Mar 03 16:29:52 2023	1677857392	0	318	318	315
Fri Mar 03 16:29:47 2023	1677857387	4	317	321	307
Fri Mar 03 16:29:47 2023	1677857387	4	317	321	316
Fri Mar 03 16:29:53 2023	1677857393	0	321	322	321
Fri Mar 03 16:29:47 2023	1677857387	4	317	322	308
Fri Mar 03 16:29:47 2023	1677857387	4	318	322	318
Fri Mar 03 16:29:47 2023	1677857387	5	318	323	317
Fri Mar 03 16:29:53 2023	1677857393	0	323	323	321
Fri Mar 03 16:29:52 2023	1677857392	0	323	323	323
Fri Mar 03 16:29:53 2023	1677857393	0	323	323	323
Fri Mar 03 16:29:54 2023	1677857394	0	323	323	320
Fri Mar 03 16:29:55 2023	1677857395	0	323	323	323
Fri Mar 03 16:29:54 2023	1677857394	0	324	324	85
Fri Mar 03 16:29:55 2023	1677857395	0	324	324	324
Fri Mar 03 16:29:52 2023	1677857392	0	324	324	324
Fri Mar 03 16:29:48 2023	1677857388	0	326	326	326
Fri Mar 03 16:29:54 2023	1677857394	0	327	327	326
Fri Mar 03 16:29:53 2023	1677857393	0	327	327	327
Fri Mar 03 16:29:51 2023	1677857391	0	327	327	326
Fri Mar 03 16:29:52 2023	1677857392	0	329	329	327
Fri Mar 03 16:29:51 2023	1677857391	0	329	329	329
Fri Mar 03 16:29:54 2023	1677857394	0	330	330	329
Fri Mar 03 16:29:53 2023	1677857393	0	331	331	330
Fri Mar 03 16:29:49 2023	1677857389	0	331	331	324
Fri Mar 03 16:29:55 2023	1677857395	0	332	332	331
Fri Mar 03 16:29:54 2023	1677857394	0	333	333	332
Fri Mar 03 16:29:51 2023	1677857391	0	333	333	333
Fri Mar 03 16:29:49 2023	1677857389	0	334	334	333
Fri Mar 03 16:29:54 2023	1677857394	0	334	334	318
Fri Mar 03 16:29:49 2023	1677857389	0	334	334	249
Fri Mar 03 16:29:47 2023	1677857387	2	333	335	314
Fri Mar 03 16:29:55 2023	1677857395	0	335	335	334
Fri Mar 03 16:29:49 2023	1677857389	0	337	337	266
Fri Mar 03 16:29:51 2023	1677857391	0	337	337	336
Fri Mar 03 16:29:52 2023	1677857392	0	337	337	336
Fri Mar 03 16:29:55 2023	1677857395	0	337	338	337
Fri Mar 03 16:29:50 2023	1677857390	0	339	339	338
Fri Mar 03 16:29:47 2023	1677857387	5	335	339	320
Fri Mar 03 16:29:49 2023	1677857389	0	339	340	292
Fri Mar 03 16:29:47 2023	1677857387	5	335	340	334
Fri Mar 03 16:29:47 2023	1677857387	5	336	340	335
Fri Mar 03 16:29:47 2023	1677857387	5	336	340	334
Fri Mar 03 16:29:47 2023	1677857387	2	339	341	338
Fri Mar 03 16:29:51 2023	1677857391	0	342	342	341
Fri Mar 03 16:29:47 2023	1677857387	5	339	343	337
Fri Mar 03 16:29:49 2023	1677857389	0	344	344	343
Fri Mar 03 16:29:55 2023	1677857395	0	344	344	344
Fri Mar 03 16:29:55 2023	1677857395	0	345	345	345
Fri Mar 03 16:29:47 2023	1677857387	2	344	346	344
Fri Mar 03 16:29:55 2023	1677857395	0	347	347	346
Fri Mar 03 16:29:52 2023	1677857392	0	347	347	347
Fri Mar 03 16:29:52 2023	1677857392	0	348	348	98
Fri Mar 03 16:29:55 2023	1677857395	0	350	350	349
Fri Mar 03 16:29:51 2023	1677857391	0	350	350	331
Fri Mar 03 16:29:48 2023	1677857388	0	352	352	351
Fri Mar 03 16:29:54 2023	1677857394	0	352	352	352
Fri Mar 03 16:29:52 2023	1677857392	0	352	352	352
Fri Mar 03 16:29:50 2023	1677857390	0	353	353	347
Fri Mar 03 16:29:49 2023	1677857389	0	353	353	104
Fri Mar 03 16:29:52 2023	1677857392	0	354	354	353
Fri Mar 03 16:29:49 2023	1677857389	0	354	354	344
Fri Mar 03 16:29:49 2023	1677857389	0	355	355	354
Fri Mar 03 16:29:52 2023	1677857392	0	357	357	83
Fri Mar 03 16:29:47 2023	1677857387	5	353	358	352
Fri Mar 03 16:29:52 2023	1677857392	0	358	358	358
Fri Mar 03 16:29:53 2023	1677857393	0	359	359	358
Fri Mar 03 16:29:50 2023	1677857390	0	359	359	141
Fri Mar 03 16:29:54 2023	1677857394	0	359	359	358
Fri Mar 03 16:29:47 2023	1677857387	4	355	359	355
Fri Mar 03 16:29:48 2023	1677857388	0	360	360	359
Fri Mar 03 16:29:55 2023	1677857395	0	360	360	358
Fri Mar 03 16:29:50 2023	1677857390	0	361	361	360
Fri Mar 03 16:29:55 2023	1677857395	0	361	361	360
Fri Mar 03 16:29:54 2023	1677857394	0	364	364	363
Fri Mar 03 16:29:52 2023	1677857392	0	364	364	363
Fri Mar 03 16:29:49 2023	1677857389	0	365	365	311
Fri Mar 03 16:29:55 2023	1677857395	0	366	366	365
Fri Mar 03 16:29:47 2023	1677857387	0	366	366	366
Fri Mar 03 16:29:55 2023	1677857395	0	367	367	367
Fri Mar 03 16:29:55 2023	1677857395	0	367	367	367
Fri Mar 03 16:29:48 2023	1677857388	0	368	368	367
Fri Mar 03 16:29:52 2023	1677857392	0	368	368	368
Fri Mar 03 16:29:52 2023	1677857392	0	370	370	68
Fri Mar 03 16:29:52 2023	1677857392	0	371	371	119
Fri Mar 03 16:29:54 2023	1677857394	0	371	371	370
Fri Mar 03 16:29:54 2023	1677857394	0	371	371	64
Fri Mar 03 16:29:55 2023	1677857395	0	371	371	371
Fri Mar 03 16:29:47 2023	1677857387	0	371	371	371
Fri Mar 03 16:29:55 2023	1677857395	0	372	372	371
Fri Mar 03 16:29:55 2023	1677857395	0	372	372	371
Fri Mar 03 16:29:55 2023	1677857395	0	372	372	372
Fri Mar 03 16:29:55 2023	1677857395	0	372	372	372
Fri Mar 03 16:29:47 2023	1677857387	4	368	372	367
Fri Mar 03 16:29:52 2023	1677857392	0	373	373	373
Fri Mar 03 16:29:55 2023	1677857395	0	373	373	373
Fri Mar 03 16:29:52 2023	1677857392	0	374	374	371
Fri Mar 03 16:29:55 2023	1677857395	0	375	375	373
Fri Mar 03 16:29:52 2023	1677857392	0	375	375	374
Fri Mar 03 16:29:53 2023	1677857393	0	376	376	375
Fri Mar 03 16:29:48 2023	1677857388	0	376	376	375
Fri Mar 03 16:29:55 2023	1677857395	0	376	376	376
Fri Mar 03 16:29:48 2023	1677857388	0	377	377	376
Fri Mar 03 16:29:54 2023	1677857394	0	377	377	376
Fri Mar 03 16:29:55 2023	1677857395	0	377	377	377
Fri Mar 03 16:29:55 2023	1677857395	0	377	377	377
Fri Mar 03 16:29:55 2023	1677857395	0	378	379	378
Fri Mar 03 16:29:55 2023	1677857395	0	379	379	378
Fri Mar 03 16:29:53 2023	1677857393	0	379	379	378
Fri Mar 03 16:29:53 2023	1677857393	0	380	380	379
Fri Mar 03 16:29:55 2023	1677857395	0	380	380	379
Fri Mar 03 16:29:52 2023	1677857392	0	381	381	380
Fri Mar 03 16:29:50 2023	1677857390	0	381	381	358
Fri Mar 03 16:29:49 2023	1677857389	0	381	382	381
Fri Mar 03 16:29:49 2023	1677857389	0	382	382	323
Fri Mar 03 16:29:55 2023	1677857395	0	382	382	381
Fri Mar 03 16:29:55 2023	1677857395	0	382	382	382
Fri Mar 03 16:29:54 2023	1677857394	0	382	382	381
Fri Mar 03 16:29:49 2023	1677857389	0	382	382	382
Fri Mar 03 16:29:55 2023	1677857395	0	383	384	383
Fri Mar 03 16:29:53 2023	1677857393	0	384	384	383
Fri Mar 03 16:29:55 2023	1677857395	0	384	384	384
Fri Mar 03 16:29:55 2023	1677857395	0	386	386	386
Fri Mar 03 16:29:54 2023	1677857394	0	386	386	386
Fri Mar 03 16:29:50 2023	1677857390	0	387	387	385
Fri Mar 03 16:29:55 2023	1677857395	0	387	387	386
Fri Mar 03 16:29:55 2023	1677857395	0	387	387	377
Fri Mar 03 16:29:50 2023	1677857390	0	387	387	358
Fri Mar 03 16:29:53 2023	1677857393	0	388	388	387
Fri Mar 03 16:29:55 2023	1677857395	0	388	388	388
Fri Mar 03 16:29:50 2023	1677857390	0	389	389	330
Fri Mar 03 16:29:55 2023	1677857395	0	389	389	388
Fri Mar 03 16:29:54 2023	1677857394	0	389	389	379
Fri Mar 03 16:29:55 2023	1677857395	0	390	390	389
Fri Mar 03 16:29:53 2023	1677857393	0	391	392	391
Fri Mar 03 16:29:53 2023	1677857393	0	393	393	393
Fri Mar 03 16:29:54 2023	1677857394	0	394	394	393
Fri Mar 03 16:29:50 2023	1677857390	0	396	396	380
Fri Mar 03 16:29:55 2023	1677857395	0	397	397	396
Fri Mar 03 16:29:48 2023	1677857388	0	397	397	393
Fri Mar 03 16:29:53 2023	1677857393	0	397	398	166
Fri Mar 03 16:29:51 2023	1677857391	0	397	398	383
Fri Mar 03 16:29:52 2023	1677857392	0	398	398	397
Fri Mar 03 16:29:55 2023	1677857395	0	398	398	397
Fri Mar 03 16:29:47 2023	1677857387	0	398	398	398
Fri Mar 03 16:29:48 2023	1677857388	0	399	399	398
Fri Mar 03 16:29:55 2023	1677857395	0	399	399	399
Fri Mar 03 16:29:48 2023	1677857388	0	400	400	399
Fri Mar 03 16:29:48 2023	1677857388	0	400	401	400
Fri Mar 03 16:29:54 2023	1677857394	0	401	401	400
Fri Mar 03 16:29:54 2023	1677857394	0	402	403	402
Fri Mar 03 16:29:49 2023	1677857389	0	404	404	401
Fri Mar 03 16:29:52 2023	1677857392	0	405	405	168
Fri Mar 03 16:29:53 2023	1677857393	0	405	406	385
Fri Mar 03 16:29:50 2023	1677857390	0	406	406	406
Fri Mar 03 16:29:52 2023	1677857392	0	407	407	406
Fri Mar 03 16:29:54 2023	1677857394	0	407	407	406
Fri Mar 03 16:29:49 2023	1677857389	0	407	407	397
Fri Mar 03 16:29:54 2023	1677857394	0	407	407	407
Fri Mar 03 16:29:55 2023	1677857395	0	407	407	405
Fri Mar 03 16:29:54 2023	1677857394	0	407	408	405
Fri Mar 03 16:29:55 2023	1677857395	0	408	408	408
Fri Mar 03 16:29:55 2023	1677857395	0	408	409	408
Fri Mar 03 16:29:49 2023	1677857389	0	409	409	401
Fri Mar 03 16:29:54 2023	1677857394	0	409	409	408
Fri Mar 03 16:29:50 2023	1677857390	0	409	409	408
Fri Mar 03 16:29:52 2023	1677857392	0	409	410	136
Fri Mar 03 16:29:55 2023	1677857395	0	411	411	410
Fri Mar 03 16:29:50 2023	1677857390	0	411	411	386
Fri Mar 03 16:29:53 2023	1677857393	0	411	411	409
Fri Mar 03 16:29:47 2023	1677857387	4	408	412	370
Fri Mar 03 16:29:54 2023	1677857394	0	412	413	412
Fri Mar 03 16:29:48 2023	1677857388	0	413	413	412
Fri Mar 03 16:29:55 2023	1677857395	0	414	414	414
Fri Mar 03 16:29:48 2023	1677857388	0	415	415	410
Fri Mar 03 16:29:50 2023	1677857390	0	416	416	399
Fri Mar 03 16:29:49 2023	1677857389	0	416	416	415
Fri Mar 03 16:29:53 2023	1677857393	0	417	417	404
Fri Mar 03 16:29:53 2023	1677857393	0	417	417	417
Fri Mar 03 16:29:54 2023	1677857394	0	418	418	417
Fri Mar 03 16:29:53 2023	1677857393	0	419	419	419
Fri Mar 03 16:29:49 2023	1677857389	0	420	420	418
Fri Mar 03 16:29:54 2023	1677857394	0	420	420	420
Fri Mar 03 16:29:55 2023	1677857395	0	420	420	420
Fri Mar 03 16:29:47 2023	1677857387	2	418	421	416
Fri Mar 03 16:29:53 2023	1677857393	0	421	421	420
Fri Mar 03 16:29:50 2023	1677857390	0	421	421	410
Fri Mar 03 16:29:47 2023	1677857387	4	417	421	388
Fri Mar 03 16:29:52 2023	1677857392	0	422	422	421
Fri Mar 03 16:29:54 2023	1677857394	0	422	422	421
Fri Mar 03 16:29:54 2023	1677857394	0	423	423	421
Fri Mar 03 16:29:54 2023	1677857394	0	423	423	422
Fri Mar 03 16:29:47 2023	1677857387	2	421	423	421
Fri Mar 03 16:29:54 2023	1677857394	0	424	424	423
Fri Mar 03 16:29:53 2023	1677857393	0	424	424	423
Fri Mar 03 16:29:51 2023	1677857391	0	424	424	424
Fri Mar 03 16:29:48 2023	1677857388	0	424	424	39
Fri Mar 03 16:29:53 2023	1677857393	0	424	425	396
Fri Mar 03 16:29:49 2023	1677857389	0	425	425	352
Fri Mar 03 16:29:49 2023	1677857389	0	426	426	142
Fri Mar 03 16:29:48 2023	1677857388	0	426	426	416
Fri Mar 03 16:29:54 2023	1677857394	0	426	426	424
Fri Mar 03 16:29:55 2023	1677857395	0	426	426	426
Fri Mar 03 16:29:49 2023	1677857389	0	427	427	371
Fri Mar 03 16:29:49 2023	1677857389	0	427	427	331
Fri Mar 03 16:29:48 2023	1677857388	0	429	429	428
Fri Mar 03 16:29:51 2023	1677857391	0	429	429	428
Fri Mar 03 16:29:48 2023	1677857388	0	429	429	428
Fri Mar 03 16:29:51 2023	1677857391	0	431	431	430
Fri Mar 03 16:29:48 2023	1677857388	0	431	431	430
Fri Mar 03 16:29:48 2023	1677857388	0	433	433	431
Fri Mar 03 16:29:51 2023	1677857391	0	433	433	433
Fri Mar 03 16:29:48 2023	1677857388	0	434	435	433
Fri Mar 03 16:29:54 2023	1677857394	0	436	437	436
Fri Mar 03 16:29:49 2023	1677857389	0	440	440	351
Fri Mar 03 16:29:48 2023	1677857388	0	440	440	440
Fri Mar 03 16:29:54 2023	1677857394	0	442	442	436
Fri Mar 03 16:29:54 2023	1677857394	0	443	443	443
Fri Mar 03 16:29:53 2023	1677857393	0	444	444	443
Fri Mar 03 16:29:53 2023	1677857393	0	444	445	444
Fri Mar 03 16:29:48 2023	1677857388	0	446	446	74
Fri Mar 03 16:29:52 2023	1677857392	0	448	448	413
Fri Mar 03 16:29:50 2023	1677857390	0	447	448	391
Fri Mar 03 16:29:54 2023	1677857394	0	449	449	63
Fri Mar 03 16:29:50 2023	1677857390	0	448	449	397
Fri Mar 03 16:29:50 2023	1677857390	1	449	449	409
Fri Mar 03 16:29:48 2023	1677857388	0	449	449	426
Fri Mar 03 16:29:48 2023	1677857388	0	450	450	450
Fri Mar 03 16:29:49 2023	1677857389	0	451	451	227
Fri Mar 03 16:29:50 2023	1677857390	0	451	451	451
Fri Mar 03 16:29:50 2023	1677857390	0	453	453	453
Fri Mar 03 16:29:49 2023	1677857389	0	453	453	201
Fri Mar 03 16:29:50 2023	1677857390	0	454	454	453
Fri Mar 03 16:29:54 2023	1677857394	1	453	455	453
Fri Mar 03 16:29:51 2023	1677857391	0	455	455	454
Fri Mar 03 16:29:50 2023	1677857390	0	455	455	454
Fri Mar 03 16:29:48 2023	1677857388	0	456	456	456
Fri Mar 03 16:29:48 2023	1677857388	0	457	457	456
Fri Mar 03 16:29:54 2023	1677857394	0	457	457	457
Fri Mar 03 16:29:54 2023	1677857394	0	457	457	454
Fri Mar 03 16:29:54 2023	1677857394	0	459	459	446
Fri Mar 03 16:29:54 2023	1677857394	0	459	459	459
Fri Mar 03 16:29:54 2023	1677857394	0	459	459	456
Fri Mar 03 16:29:48 2023	1677857388	0	460	460	79
Fri Mar 03 16:29:50 2023	1677857390	0	460	460	447
Fri Mar 03 16:29:55 2023	1677857395	0	460	460	460
Fri Mar 03 16:29:53 2023	1677857393	0	461	461	461
Fri Mar 03 16:29:54 2023	1677857394	0	462	462	446
Fri Mar 03 16:29:50 2023	1677857390	0	464	464	424
Fri Mar 03 16:29:48 2023	1677857388	0	464	464	464
Fri Mar 03 16:29:55 2023	1677857395	0	464	464	463
Fri Mar 03 16:29:50 2023	1677857390	0	465	465	442
Fri Mar 03 16:29:50 2023	1677857390	0	465	465	442
Fri Mar 03 16:29:48 2023	1677857388	0	465	465	460
Fri Mar 03 16:29:55 2023	1677857395	0	465	466	465
Fri Mar 03 16:29:54 2023	1677857394	0	466	466	449
Fri Mar 03 16:29:51 2023	1677857391	0	467	467	93
Fri Mar 03 16:29:48 2023	1677857388	0	467	467	466
Fri Mar 03 16:29:48 2023	1677857388	0	467	467	458
Fri Mar 03 16:29:47 2023	1677857387	0	467	467	467
Fri Mar 03 16:29:49 2023	1677857389	0	469	469	385
Fri Mar 03 16:29:54 2023	1677857394	0	470	470	467
Fri Mar 03 16:29:55 2023	1677857395	0	470	471	470
Fri Mar 03 16:29:54 2023	1677857394	1	469	471	469
Fri Mar 03 16:29:54 2023	1677857394	0	471	471	468
Fri Mar 03 16:29:54 2023	1677857394	0	472	472	471
Fri Mar 03 16:29:49 2023	1677857389	0	474	474	216
Fri Mar 03 16:29:51 2023	1677857391	0	474	474	470
Fri Mar 03 16:29:50 2023	1677857390	0	474	474	473
Fri Mar 03 16:29:54 2023	1677857394	0	474	474	471
Fri Mar 03 16:29:48 2023	1677857388	0	474	474	474
Fri Mar 03 16:29:54 2023	1677857394	0	475	475	460
Fri Mar 03 16:29:51 2023	1677857391	0	476	476	475
Fri Mar 03 16:29:47 2023	1677857387	0	476	476	475
Fri Mar 03 16:29:53 2023	1677857393	0	477	477	477
Fri Mar 03 16:29:51 2023	1677857391	0	479	479	478
Fri Mar 03 16:29:53 2023	1677857393	0	479	479	474
Fri Mar 03 16:29:48 2023	1677857388	0	480	480	431
Fri Mar 03 16:29:52 2023	1677857392	0	481	481	480
Fri Mar 03 16:29:50 2023	1677857390	0	481	481	478
Fri Mar 03 16:29:53 2023	1677857393	0	481	481	481
Fri Mar 03 16:29:54 2023	1677857394	0	483	483	472
Fri Mar 03 16:29:47 2023	1677857387	2	482	484	479
Fri Mar 03 16:29:47 2023	1677857387	2	482	484	479
Fri Mar 03 16:29:48 2023	1677857388	0	484	485	484
Fri Mar 03 16:29:47 2023	1677857387	3	482	485	480
Fri Mar 03 16:29:54 2023	1677857394	0	485	485	484
Fri Mar 03 16:29:48 2023	1677857388	0	486	486	480
Fri Mar 03 16:29:49 2023	1677857389	0	486	486	429
Fri Mar 03 16:29:54 2023	1677857394	0	487	487	486
Fri Mar 03 16:29:53 2023	1677857393	0	488	488	488
Fri Mar 03 16:29:49 2023	1677857389	0	490	490	119
Fri Mar 03 16:29:54 2023	1677857394	0	490	490	489
Fri Mar 03 16:29:55 2023	1677857395	0	490	490	490
Fri Mar 03 16:29:49 2023	1677857389	0	491	491	131
Fri Mar 03 16:29:47 2023	1677857387	3	488	491	487
Fri Mar 03 16:29:48 2023	1677857388	0	492	492	466
Fri Mar 03 16:29:49 2023	1677857389	0	492	492	462
Fri Mar 03 16:29:49 2023	1677857389	0	493	493	202
Fri Mar 03 16:29:51 2023	1677857391	0	493	493	481
Fri Mar 03 16:29:48 2023	1677857388	0	494	494	494
Fri Mar 03 16:29:48 2023	1677857388	0	495	495	494
Fri Mar 03 16:29:50 2023	1677857390	0	495	495	494
Fri Mar 03 16:29:49 2023	1677857389	0	495	495	487
Fri Mar 03 16:29:55 2023	1677857395	0	495	495	494
Fri Mar 03 16:29:48 2023	1677857388	0	495	495	493
Fri Mar 03 16:29:51 2023	1677857391	0	495	495	492
Fri Mar 03 16:29:48 2023	1677857388	0	495	495	110
Fri Mar 03 16:29:55 2023	1677857395	0	496	496	495
Fri Mar 03 16:29:51 2023	1677857391	0	497	497	497
Fri Mar 03 16:29:50 2023	1677857390	0	498	498	497
Fri Mar 03 16:29:55 2023	1677857395	0	498	498	498
Fri Mar 03 16:29:49 2023	1677857389	0	499	499	498
Fri Mar 03 16:29:47 2023	1677857387	4	496	499	495
Fri Mar 03 16:29:49 2023	1677857389	5	494	499	479
Fri Mar 03 16:29:50 2023	1677857390	0	499	499	499
Fri Mar 03 16:29:50 2023	1677857390	0	500	500	499
Fri Mar 03 16:29:51 2023	1677857391	0	501	501	494
Fri Mar 03 16:29:52 2023	1677857392	0	501	502	501
Fri Mar 03 16:29:55 2023	1677857395	0	502	502	501
Fri Mar 03 16:29:48 2023	1677857388	0	502	502	498
Fri Mar 03 16:29:53 2023	1677857393	0	502	502	502
Fri Mar 03 16:29:49 2023	1677857389	0	503	503	502
Fri Mar 03 16:29:50 2023	1677857390	0	503	503	503
Fri Mar 03 16:29:50 2023	1677857390	0	505	505	504
Fri Mar 03 16:29:54 2023	1677857394	0	505	505	499
Fri Mar 03 16:29:48 2023	1677857388	0	505	505	499
Fri Mar 03 16:29:47 2023	1677857387	2	506	508	505
Fri Mar 03 16:29:47 2023	1677857387	0	509	510	509
Fri Mar 03 16:29:47 2023	1677857387	3	506	510	506
Fri Mar 03 16:29:52 2023	1677857392	0	510	510	510
Fri Mar 03 16:29:51 2023	1677857391	0	510	510	510
Fri Mar 03 16:29:49 2023	1677857389	0	512	512	206
Fri Mar 03 16:29:48 2023	1677857388	0	512	512	483
Fri Mar 03 16:29:47 2023	1677857387	2	509	512	508
Fri Mar 03 16:29:51 2023	1677857391	0	512	512	512
Fri Mar 03 16:29:47 2023	1677857387	2	511	513	510
Fri Mar 03 16:29:54 2023	1677857394	0	513	513	512
Fri Mar 03 16:29:55 2023	1677857395	0	514	514	513
Fri Mar 03 16:29:51 2023	1677857391	0	514	514	514
Fri Mar 03 16:29:52 2023	1677857392	0	515	516	512
Fri Mar 03 16:29:49 2023	1677857389	0	515	516	514
Fri Mar 03 16:29:51 2023	1677857391	0	516	516	514
Fri Mar 03 16:29:50 2023	1677857390	0	516	516	480
Fri Mar 03 16:29:47 2023	1677857387	3	513	517	512
Fri Mar 03 16:29:54 2023	1677857394	0	518	518	517
Fri Mar 03 16:29:48 2023	1677857388	0	518	518	517
Fri Mar 03 16:29:47 2023	1677857387	3	515	518	515
Fri Mar 03 16:29:48 2023	1677857388	0	519	519	518
Fri Mar 03 16:29:50 2023	1677857390	0	520	520	520
Fri Mar 03 16:29:55 2023	1677857395	0	521	521	521
Fri Mar 03 16:29:49 2023	1677857389	0	521	522	316
Fri Mar 03 16:29:50 2023	1677857390	0	523	523	522
Fri Mar 03 16:29:55 2023	1677857395	0	523	523	523
Fri Mar 03 16:29:48 2023	1677857388	0	523	523	507
Fri Mar 03 16:29:51 2023	1677857391	0	524	524	522
Fri Mar 03 16:29:50 2023	1677857390	0	524	524	519
Fri Mar 03 16:29:51 2023	1677857391	0	524	524	523
Fri Mar 03 16:29:50 2023	1677857390	0	524	524	524
Fri Mar 03 16:29:47 2023	1677857387	3	521	524	521
Fri Mar 03 16:29:51 2023	1677857391	0	525	525	524
Fri Mar 03 16:29:48 2023	1677857388	0	526	526	511
Fri Mar 03 16:29:48 2023	1677857388	0	526	526	526
Fri Mar 03 16:29:55 2023	1677857395	0	527	527	64
Fri Mar 03 16:29:54 2023	1677857394	0	527	527	527
Fri Mar 03 16:29:51 2023	1677857391	0	527	527	527
Fri Mar 03 16:29:50 2023	1677857390	0	528	528	528
Fri Mar 03 16:29:48 2023	1677857388	0	528	528	528
Fri Mar 03 16:29:55 2023	1677857395	0	528	528	528
Fri Mar 03 16:29:54 2023	1677857394	0	529	529	528
Fri Mar 03 16:29:55 2023	1677857395	0	529	529	529
Fri Mar 03 16:29:47 2023	1677857387	3	527	529	526
Fri Mar 03 16:29:49 2023	1677857389	0	530	530	207
Fri Mar 03 16:29:50 2023	1677857390	0	530	530	498
Fri Mar 03 16:29:53 2023	1677857393	0	531	531	530
Fri Mar 03 16:29:50 2023	1677857390	0	531	531	530
Fri Mar 03 16:29:51 2023	1677857391	0	531	531	476
Fri Mar 03 16:29:47 2023	1677857387	2	529	531	529
Fri Mar 03 16:29:48 2023	1677857388	0	532	532	530
Fri Mar 03 16:29:49 2023	1677857389	0	532	532	532
Fri Mar 03 16:29:47 2023	1677857387	3	530	533	530
Fri Mar 03 16:29:55 2023	1677857395	0	534	534	533
Fri Mar 03 16:29:51 2023	1677857391	0	534	534	533
Fri Mar 03 16:29:55 2023	1677857395	0	534	534	534
Fri Mar 03 16:29:48 2023	1677857388	0	534	534	534
Fri Mar 03 16:29:48 2023	1677857388	0	535	535	535
Fri Mar 03 16:29:50 2023	1677857390	0	536	536	535
Fri Mar 03 16:29:55 2023	1677857395	0	536	536	535
Fri Mar 03 16:29:50 2023	1677857390	0	537	537	536
Fri Mar 03 16:29:53 2023	1677857393	0	538	538	537
Fri Mar 03 16:29:48 2023	1677857388	0	539	539	538
Fri Mar 03 16:29:50 2023	1677857390	0	539	539	476
Fri Mar 03 16:29:48 2023	1677857388	0	539	540	539
Fri Mar 03 16:29:47 2023	1677857387	2	538	540	537
Fri Mar 03 16:29:49 2023	1677857389	0	540	540	211
Fri Mar 03 16:29:49 2023	1677857389	0	540	540	132
Fri Mar 03 16:29:54 2023	1677857394	0	540	541	540
Fri Mar 03 16:29:53 2023	1677857393	0	541	541	541
Fri Mar 03 16:29:52 2023	1677857392	0	542	542	538
Fri Mar 03 16:29:49 2023	1677857389	0	542	542	279
